date,bases,open_access_bases,bytes,open_access_bytes
"05/18/2012",454889833095947,255754051803170,407389120192021,307206555261964
"05/19/2012",454899373133405,255763591840628,407395849385775,307213284455718
"05/20/2012",455082076301347,255771522793410,407488210233539,307218680627695
"05/21/2012",455454411010204,256100125136229,407712968665712,307422900449736
"05/22/2012",457292595087842,257538975716410,408771183593980,308292652584301
"05/23/2012",457729844161547,257629897967215,408994440038092,308353061309943
"05/24/2012",457803733708576,257703787514244,409050498163625,308409119435476
"05/25/2012",460619832057660,258141929414958,410785868288967,308786749010149
"05/26/2012",466789337999634,258222024892237,414359709092337,308844554702226
"05/27/2012",466855386128547,258288073021150,414393607444834,308878453054723
"05/28/2012",467076207356853,258327328936506,414505751489827,308903952519637
"05/29/2012",472522240429452,258418895740790,418197441228562,308989697970294
"05/30/2012",477650277674781,261809812529380,421747525112965,311297640669507
"05/31/2012",480018807855033,263897171499842,423345580668252,312707060326789
"06/01/2012",480742901627142,264350962770749,423772345947639,313009661423789
"06/02/2012",502890038552610,264353837063780,433526454607358,313012811346895
"06/03/2012",503542276847541,264502261076061,434020814551690,313129579828872
"06/04/2012",505103382336727,265005383749175,435088678110587,313495756054091
"06/05/2012",505807288819283,265207810771431,435616693335018,313651405481863
"06/06/2012",507192987138186,265567107340744,436607183934089,313897106533857
"06/07/2012",507873747241827,265729235586375,437087209865184,313993301374507
"06/08/2012",509466038459937,266047915073633,438223825565269,314193696374650
"06/09/2012",509777774304739,266109734981745,438455387353802,314235260971295
"06/10/2012",509804939818184,266136900495190,438471982282379,314251855899872
"06/11/2012",511764561749756,266491659043726,439391750440107,314470405407238
"06/12/2012",514948340747557,267775287389759,441401769487872,315482297980906
"06/13/2012",515667007272525,267850109074527,441797014672941,315530765367166
"06/14/2012",515945510399681,267948268803750,441956153745314,315587575404377
"06/15/2012",517567977169916,268268843557455,443085048458818,315804479041493
"06/16/2012",517834221210872,268270976172371,443278622166818,315806843640116
"06/17/2012",520791494332571,268483728833570,445461068957879,315967165500189
"06/18/2012",521455383376525,268897783069504,445925230747757,316234471023050
"06/19/2012",526699057693619,269067398504888,449349741492739,316347710070584
"06/20/2012",529471304411055,269182947647374,451438925173337,316511933445984
"06/21/2012",532085131325892,269537463054961,453406379312928,316776447214004
"06/22/2012",534739391480476,269565259539295,455416145281790,316801439246376
"06/23/2012",538758493565655,269791204727994,458431359410220,316945925753989
"06/24/2012",542200866289315,269850954520414,461004838134503,316984557913876
"06/25/2012",546868771881984,270237070795893,464549962080472,317314452826731
"06/26/2012",549655494236207,270439239655446,466611464045043,317457584048102
"06/27/2012",558671418358202,270651863802041,473518268559529,317671103289533
"06/28/2012",561387084682055,270749468316224,475405860714362,317729194804102
"06/29/2012",568483761838016,270813249717195,480852497791262,317791694445241
"06/30/2012",573683181032261,271081352825800,484829047909690,318019788771228
"07/01/2012",576135873578045,271446261004804,486678250668293,318287680885873
"07/02/2012",577183487635025,271638379340144,487538232262234,318492581617347
"07/03/2012",578863216158458,272646610055345,488727908285315,319206739481834
"07/04/2012",584927131304481,272904153682588,493386544010606,319369929810745
"07/05/2012",588652302593072,272968686101109,496301624523098,319445718482644
"07/06/2012",593840885664492,273367137980549,500383746502948,319828967059605
"07/07/2012",597999499638042,273423396076269,503592276932436,319877069599973
"07/08/2012",602122948974950,273458451458987,506754023074341,319909293864089
"07/09/2012",606729630481175,274185638967952,510180030817185,320370369136482
"07/10/2012",607905031708153,274207334585580,511067822303917,320389167192492
"07/11/2012",609651561505097,275873953553324,512167837919825,321448648164940
"07/12/2012",609935809927217,276158201975444,512347960094377,321628770339492
"07/13/2012",610323987034118,276546379082345,512601399956108,321882210201223
"07/14/2012",618145712355748,276611184620845,518605395473735,321939346067560
"07/15/2012",619567116084758,276621438813415,519699860282060,321947234218475
"07/16/2012",620946866518398,276913570459065,520717732705842,322133439432910
"07/17/2012",622102126155912,277530136415249,521517653775525,322523862126862
"07/18/2012",624091663003342,277593072208111,522976038884683,322569568380609
"07/19/2012",625617200894753,277818632340302,524110573247688,322706451461190
"07/20/2012",632678492109716,278302110780515,529484191064455,323015541467995
"07/21/2012",639669172405768,278302110780515,534389046138789,323015541467995
"07/22/2012",648758597725493,279560171404649,540370247230244,323850029953751
"07/23/2012",650273090234900,280060894151964,541379683439105,324167538664025
"07/24/2012",652041983120639,280161376630683,542789363345108,324231498740449
"07/25/2012",660689940074460,280249350163564,549583739613338,324290693509421
"07/26/2012",666165180721909,281793949053819,553661536582709,325334414828276
"07/27/2012",671160617021275,281918108185011,557494549453311,325423893744325
"07/28/2012",678269545632069,281939677579385,562921758638031,325438684369906
"07/29/2012",679980605184337,281950560120113,564292859407340,325445839180074
"07/30/2012",681615945249348,282049322774364,565581966709452,325513362986735
"07/31/2012",683453855147918,282759856861830,566891148325106,325977025843858
"08/01/2012",689654750370039,283330309978156,571662723341111,326480256985690
"08/02/2012",693307375438007,283377299816141,574523481213005,326559576892997
"08/03/2012",702527414428501,286966442666774,581583363031277,329635805586123
"08/04/2012",711358266718476,292996366057029,588673319780042,334537039775728
"08/05/2012",715336133418774,292996400843187,591742297638526,334537122798999
"08/06/2012",719797599517340,293707102241863,594670151461090,334994300688861
"08/07/2012",726092476294457,296352844921926,599285605247050,336687034000592
"08/08/2012",728015783427800,296686098347011,600757994900298,336900231884394
"08/09/2012",730707604126699,297878155707550,602740730026305,337676846432094
"08/10/2012",731948810019385,298370626044066,603641782431685,337975788050528
"08/11/2012",732825627763597,298466577872728,604334512423184,338045259993895
"08/12/2012",734196487317617,298477838693878,605436021922337,338052424310344
"08/13/2012",738741511371749,298721691457777,608033586543494,338212715592643
"08/14/2012",740407479604487,299624219005544,609012634915112,338662395716592
"08/15/2012",749954169795973,299971157181748,616105518853452,338875892199629
"08/16/2012",753168728956690,299998555762487,618466608939632,338897942124419
"08/17/2012",759777815994847,301895089657914,623244624707263,340065894400084
"08/18/2012",765500502956219,302013713420146,627556563794988,340141701267839
"08/19/2012",768695519603806,302058890358913,629977870039861,340172975629518
"08/20/2012",775283484995428,303738666252013,634761525624231,341309636716039
"08/21/2012",776013986415503,304207257447778,635312586672956,341670891474581
"08/22/2012",778202143540700,304741497923237,636894853787563,342004261788393
"08/23/2012",780170988571040,305131867663017,638359940417644,342258203995196
"08/24/2012",780536088661920,305237257026747,638622050222398,342327540578785
"08/25/2012",780562912303429,305264080668256,638638380408717,342343870765104
"08/26/2012",780613162430507,305314330795334,638668036130006,342373526486393
"08/27/2012",781560563496570,305889314705377,639334209261201,342747888533436
"08/28/2012",787912837417396,312241588626203,644066211254056,347479890526291
"08/29/2012",788323058961545,312294072766832,644399823989627,347519332650414
"08/30/2012",789890503310122,312970563438957,645517897567929,347984103424482
"08/31/2012",791256175854940,313640319764963,646282594606461,348386117105019
"09/01/2012",793077559209462,315452851695581,647496689657462,349595669136374
"09/02/2012",793967256352971,315670607790458,647926697386758,349738871268328
"09/03/2012",796410683504178,316295208215200,649712786975040,350130365990216
"09/04/2012",802902243988934,318041393777771,653399718630828,351343397529707
"09/05/2012",808296143162695,320693886899795,656581599962362,353097607119655
"09/06/2012",813758607015618,322487767831533,659588378818227,354313900067941
"09/07/2012",824727713008516,323354233122116,665016866005197,354857475631575
"09/08/2012",829497792750458,323669863408677,667449542872010,355051432079785
"09/09/2012",834698176647305,323680812603657,670560903963010,355057852766733
"09/10/2012",837827148686630,325652366626270,672806695272464,356425729747161
"09/11/2012",839333160654719,326428606929939,673820830653940,356921521357974
"09/12/2012",840870992605656,327019411013722,674891108220029,357312676045235
"09/13/2012",841952344493614,327681302924280,675607076547722,357859818244445
"09/14/2012",843543683015629,328208092062509,676619485380091,358178447483239
"09/15/2012",843892315422130,328228541918702,676873825530776,358191200738865
"09/16/2012",845744863503072,328941390614904,678237355784232,358677121000909
"09/17/2012",847094976350150,329423533698622,679153412169000,358954252395214
"09/18/2012",848361829864017,330655726259721,679991003663884,359775430945419
"09/19/2012",848976125556424,331099197561228,680402194340621,360072334994951
"09/20/2012",850649975111058,332773047115862,681611476489654,361281617143984
"09/21/2012",851707647660399,333692856617377,682332388040026,361919579722774
"09/23/2012",851756292929420,333741501886398,682365414412369,361952606095117
"09/24/2012",851827524316726,333812733273704,682425933696881,362013125379629
"09/25/2012",852840257266358,334825466223336,683078144322215,362665336004963
"09/26/2012",854367057393802,336352266350780,684108360344499,363695552027247
"09/27/2012",856190532487525,337636526770603,685344727667852,364521880575371
"09/28/2012",858988548747258,339373904418792,687350577475664,365736995938690
"09/29/2012",860025737765578,340411093437112,688065127922757,366451546385783
"09/30/2012",861210047709302,340547176440096,688952762846276,366547217071832
"10/01/2012",861642219340515,340979348071309,689230715670321,366825169895877
"10/02/2012",862566140671209,341903269402003,689867412286115,367461866511671
"10/03/2012",863347422704359,342684551435153,690388418650276,367982872875832
"10/04/2012",863460322600606,342797451331400,690457654378182,368052108603738
"10/05/2012",867551998702738,343477301354372,693386705527240,368415741045870
"10/06/2012",869764841427590,343955023743254,694948819802428,368672970976859
"10/07/2012",875000380237560,344296844434284,698858747800251,368854551364768
"10/08/2012",875506149226450,344802613423174,699132960566496,369128764131013
"10/09/2012",876056929274752,345342824188712,699427980304133,369417419159362
"10/10/2012",876912508290965,346198403204925,699928463636647,369917902491876
"10/11/2012",879492121770392,347635047753822,701758526874942,370893375940975
"10/12/2012",882130722140872,349348506491386,703417807883032,371862661535376
"10/13/2012",883622298717434,350269821365608,704320177632782,372340094335401
"10/14/2012",884616491421786,351264014069960,704841224677161,372861141379780
"10/15/2012",884946890490791,351594413138965,705026308705571,373046225408190
"10/16/2012",886142937621594,352790460269768,705766712689645,373786629392264
"10/17/2012",886884907690933,353521637045412,706180983396423,374194821679518
"10/18/2012",887733591646658,354369783750625,706772242019491,374785855996194
"10/19/2012",888842939418541,354909964142344,707474323869581,375175542258704
"10/20/2012",889633892292255,355329619732258,707883762418148,375437548953117
"10/21/2012",889806875343929,355502602783932,707983481260087,375537267795056
"10/22/2012",893991807753279,357944847192840,710138951924570,376736923500542
"10/23/2012",896883876148059,358658778908520,711510949671114,377158756704511
"10/24/2012",898794286035136,359285994900693,712575342491810,377585358540594
"10/25/2012",899250741109523,359465986764080,712832496253794,377706910996886
"10/26/2012",902279859206828,359900633552455,714212613575284,378010794817722
"10/27/2012",904602053986684,360083284250655,715577262675658,378119253769708
"10/28/2012",904778612398536,360259842662507,715691720490538,378233711584588
"10/29/2012",905444748910101,360925979174072,716130671240612,378672662334662
"10/30/2012",906281159710151,361762389974122,716583169679270,379125160773320
"10/31/2012",910872960605291,366354190869262,719464160024234,382006151118284
"11/01/2012",911099163081146,366533401764457,719610946512803,382125066249738
"11/02/2012",912082968436209,366559610361041,720052091835855,382141158290231
"11/03/2012",912228474786390,366705116711222,720151606814453,382240673268829
"11/04/2012",914807369287353,366762435019385,722104811475727,382275914281943
"11/05/2012",915818714233101,366960910390203,722858343060014,382401834269313
"11/06/2012",919493636206352,367465845708894,725488695021724,382741153974357
"11/07/2012",927103914723302,369770367131544,731050574093213,384362525808739
"11/08/2012",929430322298353,370186551683645,732573693628319,384715768119241
"11/09/2012",931656339735731,370872244964547,733986564783811,385141178810475
"11/10/2012",932188700087134,370879805870570,734390536285049,385151649690375
"11/11/2012",932483910653994,370917549480970,734613309364235,385182595475343
"11/12/2012",934156022915618,371576695534774,735841497021670,385637708923051
"11/13/2012",936266615555413,372296877644299,737106902985928,386128745650296
"11/14/2012",937905025488309,372752670652895,738261979806113,386433984145238
"11/15/2012",945397285190796,372972845536682,743578474793002,386592319124095
"11/16/2012",955278966581837,373809363174039,750624312915415,387168132141289
"11/17/2012",960710700031622,374847640396714,754109809487936,387694828848250
"11/18/2012",963243495033510,374866640821442,755895433648052,387727322645473
"11/19/2012",969213346767113,375351464326235,760328987141590,387989900371915
"11/20/2012",973726972643781,375678959858913,763742686434472,388206778841170
"11/21/2012",974876025273754,375884491595398,764540179270326,388331259383498
"11/22/2012",975955995493592,376296220624187,765057475097977,388605205159201
"11/23/2012",976470236993085,376584064137332,765357285560065,388808114433360
"11/24/2012",977540320366503,376902850412170,766173235730408,389055052309601
"11/25/2012",977575040450196,376937570495863,766196089517014,389077906096207
"11/26/2012",979535423962635,378825300730522,767539749707221,390373760048314
"11/27/2012",980132665001636,379121693382898,767857184121940,390571712307963
"11/28/2012",982558891995227,379380461111507,769457831375700,390733601046833
"11/29/2012",984746047925486,379751701493908,770677150318974,390977230146596
"11/30/2012",994734822614335,381327443282089,777978055299949,392022896791640
"12/01/2012",995002444304769,381525089543443,778154178022991,392166744347012
"12/02/2012",995391902658575,381914547897249,778336935297379,392349501621400
"12/03/2012",996679609635633,382794702120717,779159235769400,392960514803168
"12/04/2012",997623259303008,383738351788092,779735252900090,393536531933858
"12/05/2012",1000274431234042,386389523719126,781220231245638,395021510279406
"12/06/2012",1019622233752021,405737326237105,793376290309032,407177569342800
"12/07/2012",1021477598881286,407592691366370,794475068633088,408276347666856
"12/08/2012",1024008428921242,410123521406326,795782013580712,409583292614480
"12/09/2012",1026910840197861,412734909629435,797358810084488,410944573784111
"12/10/2012",1029658334955247,415159524764791,798959046131880,412300839144147
"12/11/2012",1031338123941425,416839313750969,799984532919423,413326325931690
"12/12/2012",1032548377722100,418013100089428,800740953553955,414065508605678
"12/13/2012",1035107015130881,420445982254111,802577915746957,415836928376817
"12/14/2012",1036989782795015,421699022889761,803798536523249,416736026882647
"12/15/2012",1037127916274303,421837156369049,803901545257223,416839035616621
"12/16/2012",1037442639923460,421843796734236,804137461346913,416847608143102
"12/17/2012",1038330854933460,422278168882044,804654063369481,417126971330529
"12/18/2012",1039623135954905,423065526056949,805458447625368,417667577654775
"12/19/2012",1040585978429439,423439148195007,805947931404430,417855307799920
"12/20/2012",1041883047286059,424624591213651,806722738096732,418583597753267
"12/21/2012",1045270512787584,428012056715176,808906207504833,420767067161368
"12/22/2012",1046347107378575,428328525353175,809445527791888,420959793633689
"12/23/2012",1046598626986434,428580044961034,809599686154417,421113951996218
"12/24/2012",1046826628037309,428802222771463,809751632382895,421262576659535
"12/25/2012",1046979014673158,428954609407312,809859124935896,421370069212536
"12/26/2012",1047607991016001,429473405098009,810240139503829,421687789281230
"12/27/2012",1048976306166020,429581850771268,810886670866138,421756695848898
"12/28/2012",1056522471614231,431926171469531,815772201004992,423254767202302
"12/29/2012",1058093751910885,432243172976715,816846566087118,423401264064603
"12/30/2012",1058373600524366,432243337385956,817058541954995,423401842725215
"12/31/2012",1060633705452165,433555697382355,818443794716049,424351145104102
"01/01/2013",1062233578877002,433770137437392,819189914408004,424481377487869
"01/02/2013",1064080666223347,435617224783737,820432758849048,425724221928913
"01/03/2013",1071070447443504,442299053678494,824489709965796,429645274550317
"01/04/2013",1073918891792953,444299519725043,826005216415167,430774929372829
"01/05/2013",1073945626038231,444326253970321,826019262867821,430788975825483
"01/06/2013",1074343416343212,444724044275302,826279182040028,431048894997690
"01/07/2013",1074776207705970,445024764930284,826521106429824,431227437313068
"01/08/2013",1075016029767998,445243088644584,826681180742036,431374529689269
